Real,Prevista,Programada,Date,Time
34.847,34.943,35.064,2024-01-02,19:35:00
35.087,34.971,35.064,2024-01-02,19:40:00
34.982,35.015,34.961,2024-01-02,19:45:00
35.010,35.047,34.961,2024-01-02,19:50:00
35.196,35.042,34.961,2024-01-02,19:55:00
35.067,34.999,35.401,2024-01-02,20:00:00
35.188,34.961,35.401,2024-01-02,20:05:00
35.431,34.968,35.401,2024-01-02,20:10:00
35.445,35.019,35.351,2024-01-02,20:15:00
35.336,35.087,35.351,2024-01-02,20:20:00
35.667,35.143,35.351,2024-01-02,20:25:00
35.543,35.187,35.481,2024-01-02,20:30:00
35.676,35.216,35.481,2024-01-02,20:35:00
35.645,35.225,35.481,2024-01-02,20:40:00
35.749,35.215,35.651,2024-01-02,20:45:00
35.935,35.211,35.651,2024-01-02,20:50:00
35.804,35.241,35.651,2024-01-02,20:55:00
35.592,35.303,35.527,2024-01-02,21:00:00
35.791,35.338,35.527,2024-01-02,21:05:00
35.570,35.287,35.527,2024-01-02,21:10:00
35.410,35.148,35.228,2024-01-02,21:15:00
35.354,34.972,35.228,2024-01-02,21:20:00
35.226,34.806,35.228,2024-01-02,21:25:00
35.119,34.651,34.528,2024-01-02,21:30:00
34.776,34.479,34.528,2024-01-02,21:35:00
34.609,34.261,34.528,2024-01-02,21:40:00
34.417,33.999,33.818,2024-01-02,21:45:00
34.205,33.761,33.818,2024-01-02,21:50:00
33.938,33.616,33.818,2024-01-02,21:55:00
33.566,33.563,32.851,2024-01-02,22:00:00
33.053,33.497,32.851,2024-01-02,22:05:00
32.785,33.310,32.851,2024-01-02,22:10:00
32.538,33.003,32.202,2024-01-02,22:15:00
32.189,32.646,32.202,2024-01-02,22:20:00
32.191,32.308,32.202,2024-01-02,22:25:00
32.124,31.990,32.012,2024-01-02,22:30:00
31.663,31.693,32.012,2024-01-02,22:35:00
31.268,31.415,32.012,2024-01-02,22:40:00
30.971,31.158,30.642,2024-01-02,22:45:00
30.839,30.864,30.642,2024-01-02,22:50:00
30.556,30.478,30.642,2024-01-02,22:55:00
30.174,29.999,29.593,2024-01-02,23:00:00
29.804,29.541,29.593,2024-01-02,23:05:00
29.527,29.216,29.593,2024-01-02,23:10:00
29.410,29.025,28.516,2024-01-02,23:15:00
29.136,28.887,28.516,2024-01-02,23:20:00
28.848,28.723,28.516,2024-01-02,23:25:00
28.430,28.533,27.916,2024-01-02,23:30:00
28.324,28.340,27.916,2024-01-02,23:35:00
28.024,28.167,27.916,2024-01-02,23:40:00
27.809,28.015,27.016,2024-01-02,23:45:00
27.408,27.856,27.016,2024-01-02,23:50:00
27.289,27.662,27.016,2024-01-02,23:55:00
26.913,27.434,26.511,2024-01-03,00:00:00
26.958,27.198,26.511,2024-01-03,00:05:00
26.992,26.984,26.511,2024-01-03,00:10:00
26.866,26.790,26.003,2024-01-03,00:15:00
26.756,26.603,26.003,2024-01-03,00:20:00
26.553,26.409,26.003,2024-01-03,00:25:00
26.328,26.207,25.506,2024-01-03,00:30:00
26.078,26.013,25.506,2024-01-03,00:35:00
25.822,25.843,25.506,2024-01-03,00:40:00
25.638,25.698,24.907,2024-01-03,00:45:00
25.439,25.534,24.907,2024-01-03,00:50:00
25.202,25.308,24.907,2024-01-03,00:55:00
24.975,25.019,24.480,2024-01-03,01:00:00
24.937,24.735,24.480,2024-01-03,01:05:00
24.937,24.522,24.480,2024-01-03,01:10:00
24.620,24.380,24.021,2024-01-03,01:15:00
24.519,24.268,24.021,2024-01-03,01:20:00
24.381,24.144,24.021,2024-01-03,01:25:00
24.167,24.006,23.621,2024-01-03,01:30:00
23.898,23.874,23.621,2024-01-03,01:35:00
23.744,23.764,23.621,2024-01-03,01:40:00
23.685,23.675,23.421,2024-01-03,01:45:00
23.660,23.579,23.421,2024-01-03,01:50:00
23.477,23.444,23.421,2024-01-03,01:55:00
23.223,23.269,22.999,2024-01-03,02:00:00
23.286,23.102,22.999,2024-01-03,02:05:00
23.197,22.985,22.999,2024-01-03,02:10:00
23.200,22.919,22.699,2024-01-03,02:15:00
23.206,22.876,22.699,2024-01-03,02:20:00
22.730,22.827,22.699,2024-01-03,02:25:00
22.823,22.771,22.699,2024-01-03,02:30:00
22.796,22.715,22.699,2024-01-03,02:35:00
22.729,22.665,22.699,2024-01-03,02:40:00
22.521,22.621,22.399,2024-01-03,02:45:00
22.607,22.584,22.399,2024-01-03,02:50:00
22.603,22.551,22.399,2024-01-03,02:55:00
22.512,22.524,22.133,2024-01-03,03:00:00
22.383,22.495,22.133,2024-01-03,03:05:00
22.285,22.457,22.133,2024-01-03,03:10:00
22.421,22.410,22.134,2024-01-03,03:15:00
22.446,22.362,22.134,2024-01-03,03:20:00
22.387,22.322,22.134,2024-01-03,03:25:00
22.197,22.289,22.134,2024-01-03,03:30:00
22.249,22.261,22.134,2024-01-03,03:35:00
22.270,22.238,22.134,2024-01-03,03:40:00
22.313,22.218,22.134,2024-01-03,03:45:00
22.146,22.201,22.134,2024-01-03,03:50:00
21.980,22.185,22.134,2024-01-03,03:55:00
22.004,22.169,21.922,2024-01-03,04:00:00
22.035,22.154,21.922,2024-01-03,04:05:00
22.089,22.137,21.922,2024-01-03,04:10:00
22.115,22.118,21.922,2024-01-03,04:15:00
22.175,22.099,21.922,2024-01-03,04:20:00
22.168,22.080,21.922,2024-01-03,04:25:00
22.121,22.062,21.922,2024-01-03,04:30:00
22.191,22.055,21.922,2024-01-03,04:35:00
22.082,22.070,21.922,2024-01-03,04:40:00
22.214,22.106,21.922,2024-01-03,04:45:00
22.086,22.131,21.922,2024-01-03,04:50:00
22.165,22.111,21.922,2024-01-03,04:55:00
22.240,22.046,22.299,2024-01-03,05:00:00
22.292,21.999,22.299,2024-01-03,05:05:00
22.541,22.031,22.299,2024-01-03,05:10:00
22.654,22.143,22.499,2024-01-03,05:15:00
22.607,22.290,22.499,2024-01-03,05:20:00
22.725,22.426,22.499,2024-01-03,05:25:00
22.712,22.552,22.699,2024-01-03,05:30:00
22.739,22.694,22.699,2024-01-03,05:35:00
22.726,22.879,22.699,2024-01-03,05:40:00
22.909,23.107,23.098,2024-01-03,05:45:00
23.076,23.314,23.098,2024-01-03,05:50:00
23.335,23.436,23.098,2024-01-03,05:55:00
23.496,23.474,23.833,2024-01-03,06:00:00
23.976,23.525,23.833,2024-01-03,06:05:00
24.369,23.691,23.833,2024-01-03,06:10:00
24.500,23.970,24.733,2024-01-03,06:15:00
24.623,24.300,24.733,2024-01-03,06:20:00
24.777,24.617,24.733,2024-01-03,06:25:00
25.099,24.922,25.513,2024-01-03,06:30:00
25.469,25.214,25.513,2024-01-03,06:35:00
25.657,25.495,25.513,2024-01-03,06:40:00
25.750,25.764,26.028,2024-01-03,06:45:00
26.160,26.070,26.028,2024-01-03,06:50:00
26.394,26.462,26.028,2024-01-03,06:55:00
26.525,26.939,27.495,2024-01-03,07:00:00
27.189,27.408,27.495,2024-01-03,07:05:00
27.568,27.778,27.495,2024-01-03,07:10:00
27.832,28.046,28.294,2024-01-03,07:15:00
28.045,28.277,28.294,2024-01-03,07:20:00
28.236,28.533,28.294,2024-01-03,07:25:00
28.246,28.815,28.994,2024-01-03,07:30:00
28.596,29.089,28.994,2024-01-03,07:35:00
28.908,29.325,28.994,2024-01-03,07:40:00
29.294,29.522,29.794,2024-01-03,07:45:00
29.336,29.742,29.794,2024-01-03,07:50:00
29.382,30.047,29.794,2024-01-03,07:55:00
29.669,30.439,30.686,2024-01-03,08:00:00
30.379,30.821,30.686,2024-01-03,08:05:00
30.620,31.102,30.686,2024-01-03,08:10:00
30.817,31.281,31.113,2024-01-03,08:15:00
31.152,31.412,31.113,2024-01-03,08:20:00
31.002,31.551,31.113,2024-01-03,08:25:00
31.171,31.697,31.683,2024-01-03,08:30:00
31.373,31.852,31.683,2024-01-03,08:35:00
31.544,32.020,31.683,2024-01-03,08:40:00
31.721,32.201,32.083,2024-01-03,08:45:00
31.839,32.331,32.083,2024-01-03,08:50:00
31.933,32.349,32.083,2024-01-03,08:55:00
32.222,32.254,32.301,2024-01-03,09:00:00
32.314,32.151,32.301,2024-01-03,09:05:00
32.669,32.144,32.301,2024-01-03,09:10:00
32.548,32.235,32.611,2024-01-03,09:15:00
32.683,32.359,32.611,2024-01-03,09:20:00
32.790,32.453,32.611,2024-01-03,09:25:00
32.835,32.518,32.811,2024-01-03,09:30:00
32.872,32.553,32.811,2024-01-03,09:35:00
33.149,32.560,32.811,2024-01-03,09:40:00
33.009,32.539,33.311,2024-01-03,09:45:00
33.212,32.552,33.311,2024-01-03,09:50:00
33.304,32.663,33.311,2024-01-03,09:55:00
33.272,32.873,33.388,2024-01-03,10:00:00
33.396,33.071,33.388,2024-01-03,10:05:00
33.333,33.148,33.388,2024-01-03,10:10:00
33.535,33.104,33.388,2024-01-03,10:15:00
33.507,33.013,33.388,2024-01-03,10:20:00
33.544,32.949,33.388,2024-01-03,10:25:00
33.488,32.911,33.588,2024-01-03,10:30:00
33.618,32.873,33.588,2024-01-03,10:35:00
33.549,32.805,33.588,2024-01-03,10:40:00
33.668,32.709,33.588,2024-01-03,10:45:00
33.658,32.630,33.588,2024-01-03,10:50:00
33.661,32.613,33.588,2024-01-03,10:55:00
33.616,32.660,33.395,2024-01-03,11:00:00
33.557,32.713,33.395,2024-01-03,11:05:00
33.387,32.714,33.395,2024-01-03,11:10:00
33.290,32.664,33.165,2024-01-03,11:15:00
33.234,32.596,33.165,2024-01-03,11:20:00
33.254,32.545,33.165,2024-01-03,11:25:00
32.677,32.511,32.793,2024-01-03,11:30:00
32.711,32.479,32.793,2024-01-03,11:35:00
32.756,32.435,32.793,2024-01-03,11:40:00
32.685,32.378,32.765,2024-01-03,11:45:00
32.541,32.337,32.765,2024-01-03,11:50:00
32.434,32.337,32.765,2024-01-03,11:55:00
32.501,32.378,32.514,2024-01-03,12:00:00
32.614,32.425,32.514,2024-01-03,12:05:00
32.543,32.438,32.514,2024-01-03,12:10:00
32.500,32.418,32.381,2024-01-03,12:15:00
32.350,32.390,32.381,2024-01-03,12:20:00
32.262,32.379,32.381,2024-01-03,12:25:00
32.402,32.385,32.282,2024-01-03,12:30:00
32.409,32.393,32.282,2024-01-03,12:35:00
32.456,32.391,32.282,2024-01-03,12:40:00
32.364,32.379,32.492,2024-01-03,12:45:00
32.734,32.380,32.492,2024-01-03,12:50:00
32.745,32.418,32.492,2024-01-03,12:55:00
32.685,32.492,32.613,2024-01-03,13:00:00
32.759,32.564,32.613,2024-01-03,13:05:00
32.733,32.594,32.613,2024-01-03,13:10:00
32.701,32.582,32.883,2024-01-03,13:15:00
33.054,32.552,32.883,2024-01-03,13:20:00
33.049,32.528,32.883,2024-01-03,13:25:00
32.948,32.510,32.883,2024-01-03,13:30:00
32.968,32.498,32.883,2024-01-03,13:35:00
32.882,32.488,32.883,2024-01-03,13:40:00
32.936,32.481,32.873,2024-01-03,13:45:00
32.932,32.461,32.873,2024-01-03,13:50:00
33.310,32.412,32.873,2024-01-03,13:55:00
33.035,32.334,32.952,2024-01-03,14:00:00
32.767,32.253,32.952,2024-01-03,14:05:00
33.034,32.197,32.952,2024-01-03,14:10:00
32.901,32.164,32.949,2024-01-03,14:15:00
33.050,32.144,32.949,2024-01-03,14:20:00
32.908,32.125,32.949,2024-01-03,14:25:00
33.009,32.105,32.852,2024-01-03,14:30:00
32.893,32.076,32.852,2024-01-03,14:35:00
32.920,32.024,32.852,2024-01-03,14:40:00
32.826,31.951,32.552,2024-01-03,14:45:00
32.701,31.914,32.552,2024-01-03,14:50:00
32.507,31.974,32.552,2024-01-03,14:55:00
32.361,32.129,32.342,2024-01-03,15:00:00
32.363,32.286,32.342,2024-01-03,15:05:00
32.266,32.351,32.342,2024-01-03,15:10:00
32.236,32.324,32.141,2024-01-03,15:15:00
32.144,32.266,32.141,2024-01-03,15:20:00
32.120,32.238,32.141,2024-01-03,15:25:00
32.214,32.239,32.143,2024-01-03,15:30:00
32.188,32.249,32.143,2024-01-03,15:35:00
32.151,32.247,32.143,2024-01-03,15:40:00
32.193,32.232,32.049,2024-01-03,15:45:00
32.151,32.229,32.049,2024-01-03,15:50:00
32.027,32.262,32.049,2024-01-03,15:55:00
31.928,32.330,31.953,2024-01-03,16:00:00
32.060,32.402,31.953,2024-01-03,16:05:00
31.989,32.449,31.953,2024-01-03,16:10:00
31.923,32.469,31.978,2024-01-03,16:15:00
31.938,32.479,31.978,2024-01-03,16:20:00
31.979,32.493,31.978,2024-01-03,16:25:00
31.985,32.512,32.067,2024-01-03,16:30:00
32.019,32.553,32.067,2024-01-03,16:35:00
31.954,32.634,32.067,2024-01-03,16:40:00
32.062,32.757,32.197,2024-01-03,16:45:00
32.013,32.835,32.197,2024-01-03,16:50:00
31.915,32.783,32.197,2024-01-03,16:55:00
32.015,32.601,32.130,2024-01-03,17:00:00
31.899,32.430,32.130,2024-01-03,17:05:00
32.015,32.409,32.130,2024-01-03,17:10:00
32.179,32.537,32.490,2024-01-03,17:15:00
32.273,32.722,32.490,2024-01-03,17:20:00
32.311,32.872,32.490,2024-01-03,17:25:00
32.394,32.985,32.785,2024-01-03,17:30:00
32.418,33.091,32.785,2024-01-03,17:35:00
32.546,33.217,32.785,2024-01-03,17:40:00
32.776,33.362,33.185,2024-01-03,17:45:00
32.913,33.499,33.185,2024-01-03,17:50:00
33.070,33.599,33.185,2024-01-03,17:55:00
33.131,33.661,33.523,2024-01-03,18:00:00
33.331,33.714,33.523,2024-01-03,18:05:00
33.486,33.784,33.523,2024-01-03,18:10:00
33.546,33.871,33.920,2024-01-03,18:15:00
33.691,33.961,33.920,2024-01-03,18:20:00
33.670,34.036,33.920,2024-01-03,18:25:00
33.905,34.096,34.111,2024-01-03,18:30:00
34.013,34.157,34.111,2024-01-03,18:35:00
34.140,34.231,34.111,2024-01-03,18:40:00
34.085,34.320,34.198,2024-01-03,18:45:00
34.083,34.387,34.198,2024-01-03,18:50:00
34.244,34.397,34.198,2024-01-03,18:55:00
34.266,34.349,34.509,2024-01-03,19:00:00
34.292,34.304,34.509,2024-01-03,19:05:00
34.334,34.323,34.509,2024-01-03,19:10:00
34.267,34.406,34.533,2024-01-03,19:15:00
34.324,34.512,34.533,2024-01-03,19:20:00
34.377,34.603,34.533,2024-01-03,19:25:00
34.448,34.679,34.598,2024-01-03,19:30:00
34.280,34.743,34.598,2024-01-03,19:35:00
34.442,34.802,34.598,2024-01-03,19:40:00
34.421,34.854,34.737,2024-01-03,19:45:00
34.670,34.917,34.737,2024-01-03,19:50:00
34.636,35.005,34.737,2024-01-03,19:55:00
34.596,35.118,34.905,2024-01-03,20:00:00
34.737,35.227,34.905,2024-01-03,20:05:00
34.801,35.300,34.905,2024-01-03,20:10:00
34.981,35.338,35.105,2024-01-03,20:15:00
34.988,35.357,35.105,2024-01-03,20:20:00
35.133,35.375,35.105,2024-01-03,20:25:00
35.034,35.392,35.107,2024-01-03,20:30:00
35.198,35.396,35.107,2024-01-03,20:35:00
35.064,35.373,35.107,2024-01-03,20:40:00
35.104,35.325,35.310,2024-01-03,20:45:00
35.101,35.276,35.310,2024-01-03,20:50:00
34.927,35.250,35.310,2024-01-03,20:55:00
35.030,35.247,34.866,2024-01-03,21:00:00
34.899,35.224,34.866,2024-01-03,21:05:00
34.776,35.136,34.866,2024-01-03,21:10:00
34.874,34.984,34.466,2024-01-03,21:15:00
34.845,34.799,34.466,2024-01-03,21:20:00
34.786,34.609,34.466,2024-01-03,21:25:00
34.474,34.417,33.836,2024-01-03,21:30:00
34.287,34.217,33.836,2024-01-03,21:35:00
34.127,34.007,33.836,2024-01-03,21:40:00
33.974,33.787,33.366,2024-01-03,21:45:00
33.719,33.549,33.366,2024-01-03,21:50:00
33.535,33.287,33.366,2024-01-03,21:55:00
32.939,33.000,32.548,2024-01-03,22:00:00
32.683,32.707,32.548,2024-01-03,22:05:00
32.511,32.429,32.548,2024-01-03,22:10:00
32.412,32.165,31.928,2024-01-03,22:15:00
32.230,31.905,31.928,2024-01-03,22:20:00
31.783,31.638,31.928,2024-01-03,22:25:00
31.556,31.364,31.103,2024-01-03,22:30:00
31.333,31.091,31.103,2024-01-03,22:35:00
31.304,30.826,31.103,2024-01-03,22:40:00
31.092,30.568,30.319,2024-01-03,22:45:00
30.845,30.304,30.319,2024-01-03,22:50:00
30.512,30.022,30.319,2024-01-03,22:55:00
30.213,29.722,29.336,2024-01-03,23:00:00
29.941,29.426,29.336,2024-01-03,23:05:00
29.737,29.158,29.336,2024-01-03,23:10:00
29.372,28.917,28.384,2024-01-03,23:15:00
29.091,28.691,28.384,2024-01-03,23:20:00
28.680,28.467,28.384,2024-01-03,23:25:00
28.532,28.243,28.152,2024-01-03,23:30:00
28.289,28.018,28.152,2024-01-03,23:35:00
28.130,27.788,28.152,2024-01-03,23:40:00
27.903,27.555,27.286,2024-01-03,23:45:00
27.618,27.339,27.286,2024-01-03,23:50:00
27.372,27.164,27.286,2024-01-03,23:55:00
27.222,27.030,26.749,2024-01-04,00:00:00
27.302,26.897,26.749,2024-01-04,00:05:00
27.195,26.727,26.749,2024-01-04,00:10:00
26.762,26.521,26.149,2024-01-04,00:15:00
26.504,26.304,26.149,2024-01-04,00:20:00
26.425,26.099,26.149,2024-01-04,00:25:00
26.288,25.908,25.749,2024-01-04,00:30:00
26.207,25.724,25.749,2024-01-04,00:35:00
25.926,25.542,25.749,2024-01-04,00:40:00
25.897,25.361,25.389,2024-01-04,00:45:00
25.761,25.183,25.389,2024-01-04,00:50:00
25.449,25.009,25.389,2024-01-04,00:55:00
25.273,24.839,24.544,2024-01-04,01:00:00
25.045,24.676,24.544,2024-01-04,01:05:00
24.869,24.521,24.544,2024-01-04,01:10:00
24.646,24.376,24.294,2024-01-04,01:15:00
24.697,24.237,24.294,2024-01-04,01:20:00
24.584,24.102,24.294,2024-01-04,01:25:00
24.229,23.971,23.794,2024-01-04,01:30:00
24.002,23.844,23.794,2024-01-04,01:35:00
24.007,23.721,23.794,2024-01-04,01:40:00
23.760,23.602,23.394,2024-01-04,01:45:00
23.733,23.489,23.394,2024-01-04,01:50:00
23.484,23.386,23.394,2024-01-04,01:55:00
23.509,23.292,23.229,2024-01-04,02:00:00
23.491,23.204,23.229,2024-01-04,02:05:00
23.371,23.118,23.229,2024-01-04,02:10:00
23.129,23.034,22.934,2024-01-04,02:15:00
23.166,22.954,22.934,2024-01-04,02:20:00
23.075,22.881,22.934,2024-01-04,02:25:00
23.006,22.813,22.727,2024-01-04,02:30:00
22.803,22.751,22.727,2024-01-04,02:35:00
22.830,22.693,22.727,2024-01-04,02:40:00
22.817,22.640,22.640,2024-01-04,02:45:00
22.743,22.591,22.640,2024-01-04,02:50:00
22.813,22.547,22.640,2024-01-04,02:55:00
22.729,22.507,22.395,2024-01-04,03:00:00
22.655,22.467,22.395,2024-01-04,03:05:00
22.494,22.425,22.395,2024-01-04,03:10:00
22.549,22.380,22.453,2024-01-04,03:15:00
22.617,22.337,22.453,2024-01-04,03:20:00
22.462,22.304,22.453,2024-01-04,03:25:00
22.322,22.279,22.197,2024-01-04,03:30:00
22.438,22.254,22.197,2024-01-04,03:35:00
22.390,22.217,22.197,2024-01-04,03:40:00
22.218,22.168,22.191,2024-01-04,03:45:00
22.345,22.142,22.191,2024-01-04,03:50:00
22.158,22.172,22.191,2024-01-04,03:55:00
22.155,22.257,22.164,2024-01-04,04:00:00
22.298,22.343,22.164,2024-01-04,04:05:00
22.172,22.376,22.164,2024-01-04,04:10:00
22.116,22.355,22.068,2024-01-04,04:15:00
22.048,22.315,22.068,2024-01-04,04:20:00
22.253,22.289,22.068,2024-01-04,04:25:00
22.353,22.276,22.169,2024-01-04,04:30:00
22.326,22.282,22.169,2024-01-04,04:35:00
22.201,22.310,22.169,2024-01-04,04:40:00
22.141,22.362,21.980,2024-01-04,04:45:00
22.357,22.393,21.980,2024-01-04,04:50:00
22.318,22.362,21.980,2024-01-04,04:55:00
22.282,22.268,22.192,2024-01-04,05:00:00
22.511,22.191,22.192,2024-01-04,05:05:00
22.600,22.210,22.192,2024-01-04,05:10:00
22.730,22.325,22.702,2024-01-04,05:15:00
22.705,22.480,22.702,2024-01-04,05:20:00
22.701,22.621,22.702,2024-01-04,05:25:00
22.767,22.747,22.892,2024-01-04,05:30:00
22.766,22.884,22.892,2024-01-04,05:35:00
22.783,23.058,22.892,2024-01-04,05:40:00
22.900,23.268,23.280,2024-01-04,05:45:00
23.070,23.465,23.280,2024-01-04,05:50:00
23.274,23.601,23.280,2024-01-04,05:55:00
23.544,23.674,24.400,2024-01-04,06:00:00
24.166,23.759,24.400,2024-01-04,06:05:00
24.634,23.933,24.400,2024-01-04,06:10:00
24.895,24.195,24.966,2024-01-04,06:15:00
25.028,24.497,24.966,2024-01-04,06:20:00
25.097,24.791,24.966,2024-01-04,06:25:00
25.169,25.076,25.683,2024-01-04,06:30:00
25.535,25.354,25.683,2024-01-04,06:35:00
25.637,25.626,25.683,2024-01-04,06:40:00
26.071,25.894,26.373,2024-01-04,06:45:00
26.205,26.185,26.373,2024-01-04,06:50:00
26.473,26.530,26.373,2024-01-04,06:55:00
26.780,26.927,27.784,2024-01-04,07:00:00
27.507,27.316,27.784,2024-01-04,07:05:00
27.735,27.636,27.784,2024-01-04,07:10:00
28.017,27.886,28.380,2024-01-04,07:15:00
28.419,28.111,28.380,2024-01-04,07:20:00
28.602,28.355,28.380,2024-01-04,07:25:00
28.651,28.618,29.094,2024-01-04,07:30:00
28.941,28.870,29.094,2024-01-04,07:35:00
29.292,29.083,29.094,2024-01-04,07:40:00
29.368,29.254,29.693,2024-01-04,07:45:00
29.657,29.459,29.693,2024-01-04,07:50:00
29.938,29.770,29.693,2024-01-04,07:55:00
29.911,30.187,30.930,2024-01-04,08:00:00
30.147,30.598,30.930,2024-01-04,08:05:00
30.569,30.888,30.930,2024-01-04,08:10:00
30.784,31.058,31.429,2024-01-04,08:15:00
31.042,31.180,31.429,2024-01-04,08:20:00
31.243,31.324,31.429,2024-01-04,08:25:00
31.273,31.491,31.723,2024-01-04,08:30:00
31.476,31.657,31.723,2024-01-04,08:35:00
31.544,31.800,31.723,2024-01-04,08:40:00
31.676,31.919,32.053,2024-01-04,08:45:00
31.774,32.038,32.053,2024-01-04,08:50:00
31.644,32.178,32.053,2024-01-04,08:55:00
31.945,32.341,32.705,2024-01-04,09:00:00
32.231,32.498,32.705,2024-01-04,09:05:00
32.587,32.622,32.705,2024-01-04,09:10:00
32.750,32.714,33.006,2024-01-04,09:15:00
32.918,32.789,33.006,2024-01-04,09:20:00
33.044,32.863,33.006,2024-01-04,09:25:00
32.945,32.936,33.106,2024-01-04,09:30:00
33.056,33.003,33.106,2024-01-04,09:35:00
33.013,33.059,33.106,2024-01-04,09:40:00
33.146,33.102,33.306,2024-01-04,09:45:00
33.280,33.141,33.306,2024-01-04,09:50:00
33.246,33.184,33.306,2024-01-04,09:55:00
33.270,33.230,33.396,2024-01-04,10:00:00
33.402,33.268,33.396,2024-01-04,10:05:00
33.402,33.288,33.396,2024-01-04,10:10:00
33.473,33.290,33.491,2024-01-04,10:15:00
33.549,33.281,33.491,2024-01-04,10:20:00
33.571,33.271,33.491,2024-01-04,10:25:00
33.604,33.259,33.484,2024-01-04,10:30:00
33.571,33.241,33.484,2024-01-04,10:35:00
33.475,33.213,33.484,2024-01-04,10:40:00
33.492,33.176,33.547,2024-01-04,10:45:00
33.542,33.140,33.547,2024-01-04,10:50:00
33.589,33.116,33.547,2024-01-04,10:55:00
33.570,33.102,33.581,2024-01-04,11:00:00
33.529,33.089,33.581,2024-01-04,11:05:00
33.633,33.068,33.581,2024-01-04,11:10:00
33.622,33.037,33.379,2024-01-04,11:15:00
33.409,33.002,33.379,2024-01-04,11:20:00
33.587,32.969,33.379,2024-01-04,11:25:00
33.369,32.938,33.381,2024-01-04,11:30:00
33.296,32.911,33.381,2024-01-04,11:35:00
33.417,32.893,33.381,2024-01-04,11:40:00
33.275,32.883,33.375,2024-01-04,11:45:00
33.448,32.863,33.375,2024-01-04,11:50:00
33.403,32.815,33.375,2024-01-04,11:55:00
33.445,32.739,33.325,2024-01-04,12:00:00
33.552,32.665,33.325,2024-01-04,12:05:00
33.410,32.622,33.325,2024-01-04,12:10:00
33.541,32.611,33.375,2024-01-04,12:15:00
33.400,32.619,33.375,2024-01-04,12:20:00
33.414,32.634,33.375,2024-01-04,12:25:00
33.522,32.656,33.374,2024-01-04,12:30:00
33.319,32.663,33.374,2024-01-04,12:35:00
33.351,32.634,33.374,2024-01-04,12:40:00
33.470,32.570,33.373,2024-01-04,12:45:00
33.344,32.562,33.373,2024-01-04,12:50:00
33.485,32.702,33.373,2024-01-04,12:55:00
33.564,32.991,33.381,2024-01-04,13:00:00
33.512,33.276,33.381,2024-01-04,13:05:00
33.703,33.407,33.381,2024-01-04,13:10:00
33.679,33.383,33.658,2024-01-04,13:15:00
33.871,33.304,33.658,2024-01-04,13:20:00
33.767,33.268,33.658,2024-01-04,13:25:00
33.882,33.278,33.680,2024-01-04,13:30:00
33.842,33.289,33.680,2024-01-04,13:35:00
33.929,33.262,33.680,2024-01-04,13:40:00
33.881,33.196,33.680,2024-01-04,13:45:00
33.982,33.159,33.680,2024-01-04,13:50:00
33.945,33.219,33.680,2024-01-04,13:55:00
33.901,33.375,33.898,2024-01-04,14:00:00
33.876,33.529,33.898,2024-01-04,14:05:00
33.779,33.585,33.898,2024-01-04,14:10:00
34.030,33.542,33.775,2024-01-04,14:15:00
33.939,33.462,33.775,2024-01-04,14:20:00
33.791,33.409,33.775,2024-01-04,14:25:00
33.765,33.382,33.598,2024-01-04,14:30:00
33.528,33.362,33.598,2024-01-04,14:35:00
33.583,33.329,33.598,2024-01-04,14:40:00
33.514,33.284,33.498,2024-01-04,14:45:00
33.432,33.245,33.498,2024-01-04,14:50:00
33.128,33.230,33.498,2024-01-04,14:55:00
33.175,33.241,33.227,2024-01-04,15:00:00
33.242,33.253,33.227,2024-01-04,15:05:00
33.100,33.245,33.227,2024-01-04,15:10:00
32.986,33.216,33.054,2024-01-04,15:15:00
32.951,33.180,33.054,2024-01-04,15:20:00
32.933,33.151,33.054,2024-01-04,15:25:00
33.016,33.128,32.959,2024-01-04,15:30:00
32.961,33.113,32.959,2024-01-04,15:35:00
32.918,33.105,32.959,2024-01-04,15:40:00
32.787,33.105,33.059,2024-01-04,15:45:00
32.870,33.098,33.059,2024-01-04,15:50:00
32.813,33.068,33.059,2024-01-04,15:55:00
32.810,33.016,32.948,2024-01-04,16:00:00
32.806,32.967,32.948,2024-01-04,16:05:00
32.812,32.948,32.948,2024-01-04,16:10:00
32.655,32.959,32.915,2024-01-04,16:15:00
32.754,32.981,32.915,2024-01-04,16:20:00
